Treat,Sample_type,Layer,Spot,Sample,Replicat,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
Sp,Soil_Sp,10_30,1215,1215_10_30,3,852,1753.678,1632.63,138.368,55.981,19.378,31.579,0.559,56.604,1733,1652,32.005,22.428,2.889,0.346,0.827
Sp,Soil_Sp,10_30,1215,1215_10_30,3,555,642.446,1798.819,98.083,35.06,20.156,10.407,0.725,37.947,625,1806,18.435,22,1.739,0.575,0.9
Sp,Soil_Sp,0_10,1221,1221_0_10,0,594,1261.301,130.948,105.497,39.405,19.193,153.7,0.671,40.497,1243,122,147.095,22.574,2.053,0.487,0.873
Sp,Soil_Sp,0_10,1221,1221_0_10,0,203,1506.007,541.273,51.698,16.119,16.035,21.412,0.954,17.205,1500,535,125.538,16,1.005,0.995,0.938
Sp,Soil_Sp,0_10,1221,1221_0_10,0,451,340.405,694.704,83.983,31.699,18.115,126.692,0.804,32.45,332,681,123.69,18.385,1.75,0.571,0.936
Sp,Soil_Sp,0_10,1221,1221_0_10,0,651,412.207,722.955,95.74,32.238,25.711,163.774,0.892,34.176,395,720,159.444,26.866,1.254,0.798,0.946
Sp,Soil_Sp,0_10,1221,1221_0_10,0,710,669.959,745.483,121.882,45.772,19.75,178.59,0.601,45.398,648,739,172.405,23.579,2.318,0.431,0.831
Sp,Soil_Sp,0_10,1221,1221_0_10,0,1897,1778.465,829.122,214.309,51.937,46.505,154.709,0.519,68.242,1753,807,145.146,50.712,1.117,0.895,0.786
Sp,Soil_Sp,0_10,1221,1221_0_10,0,4395,700.259,1023.824,705.713,108.157,51.739,137.393,0.111,172.609,625,972,142.533,96.598,2.09,0.478,0.362
Sp,Soil_Sp,0_10,1221,1221_0_10,0,764,1568.924,1150.433,139.539,46.03,21.133,142.536,0.493,50,1551,1132,143.13,27.434,2.178,0.459,0.781
Sp,Soil_Sp,0_10,1221,1221_0_10,0,787,1338.053,1154.195,108.569,36.153,27.717,151.374,0.839,37.696,1320,1146,158.199,30.599,1.304,0.767,0.921
Sp,Soil_Sp,0_10,1221,1221_0_10,0,356,1191.205,1228.343,70.77,22.648,20.014,146.246,0.893,24.413,1181,1222,145.008,20.55,1.132,0.884,0.93
Sp,Soil_Sp,0_10,1221,1221_0_10,0,226,1163.235,1242.637,56.284,18.553,15.51,18.785,0.896,19.209,1156,1249,38.66,15.765,1.196,0.836,0.934
Sp,Soil_Sp,0_10,1221,1221_0_10,0,535,1238.913,1248.053,95.841,35.827,19.013,173.163,0.732,35.511,1222,1243,170.272,19.433,1.884,0.531,0.901
Sp,Soil_Sp,0_10,1221,1221_0_10,0,823,1591.767,1296.179,142.711,47.849,21.9,12.059,0.508,47.539,1571,1304,22.249,26.614,2.185,0.458,0.797
Sp,Soil_Sp,0_10,1221,1221_0_10,0,482,1616.044,1363.844,85.841,31.234,19.648,18.99,0.822,31.78,1601,1369,24.146,20.342,1.59,0.629,0.94
Sp,Soil_Sp,0_10,1221,1221_0_10,0,1612,2364.95,1386.476,172.711,61.592,33.324,101.514,0.679,61.612,2354,1357,103.134,36.478,1.848,0.541,0.901
Sp,Soil_Sp,0_10,1221,1221_0_10,0,4079,1401.386,1410.147,373.505,84.489,61.47,106.905,0.367,102.552,1362,1455,66.435,77.662,1.374,0.728,0.744
Sp,Soil_Sp,0_10,1221,1221_0_10,0,5,1427.9,1366.7,7.657,3.144,2.025,108.435,1,3.606,1427,1365,123.69,2,1.553,0.644,0.909
Sp,Soil_Sp,0_10,1221,1221_0_10,0,798,1592.743,1444.629,109.882,34.886,29.125,115.423,0.831,37.696,1586,1426,111.801,30.554,1.198,0.835,0.925
Sp,Soil_Sp,0_10,1221,1221_0_10,0,772,414.171,1464.561,123.154,43.196,22.755,75.483,0.64,44.944,401,1483,57.724,26.74,1.898,0.527,0.841
Sp,Soil_Sp,0_10,1221,1221_0_10,0,7,1366.5,1463.5,8.485,3.772,2.363,135,1,4.243,1365,1462,135,2.828,1.596,0.626,0.875
Sp,Soil_Sp,0_10,1221,1221_0_10,0,474,1654.439,1494.897,95.355,38.182,15.806,88.814,0.655,37.108,1647,1513,75.964,16.704,2.416,0.414,0.887
Sp,Soil_Sp,0_10,1221,1221_0_10,0,547,1456.646,1542.345,91.355,31.364,22.206,158.961,0.824,33.422,1443,1534,141.072,23.283,1.412,0.708,0.921
Sp,Soil_Sp,0_10,1221,1221_0_10,0,1567,1052.029,1559.002,211.48,58.95,33.845,12.785,0.44,64.846,1019,1564,17.038,40.255,1.742,0.574,0.795
Sp,Soil_Sp,0_10,1221,1221_0_10,0,755,1309.822,1554.264,113.054,41.229,23.316,40.128,0.742,44.102,1292,1567,32.969,26.632,1.768,0.566,0.9
Sp,Soil_Sp,0_10,1221,1221_0_10,0,2615,1082.5,1601.403,255.865,87.905,37.876,28.244,0.502,91.389,1043,1618,23.199,47.642,2.321,0.431,0.75
Sp,Soil_Sp,0_10,1221,1221_0_10,0,539,464.372,1649.066,93.397,30.718,22.341,109.317,0.776,32.757,463,1633,102.339,23.768,1.375,0.727,0.906
Sp,Soil_Sp,0_10,1221,1221_0_10,0,456,1444.634,1650.811,91.497,30.655,18.94,151.898,0.684,31.89,1435,1639,138.814,22.042,1.619,0.618,0.865
Sp,Soil_Sp,0_10,1221,1221_0_10,0,317,774.938,1655.863,67.355,24.141,16.719,153.026,0.878,25,765,1648,143.13,17.769,1.444,0.693,0.936
Sp,Soil_Sp,10_30,1221,1221_10_30,0,261,1396.489,371.347,59.698,19.172,17.334,129.287,0.92,20.616,1389,364,140.906,17.948,1.106,0.904,0.937
Sp,Soil_Sp,10_30,1221,1221_10_30,0,174,814.839,451.086,48.284,14.982,14.787,92.184,0.938,16.125,811,444,119.745,15,1.013,0.987,0.93
Sp,Soil_Sp,10_30,1221,1221_10_30,0,247,2099.484,507.601,57.941,19.213,16.369,66.615,0.925,19.925,2096,517,72.474,17,1.174,0.852,0.932
Sp,Soil_Sp,10_30,1221,1221_10_30,0,1546,1158.7,537.813,191.681,57.386,34.302,178.043,0.529,58.523,1129,545,16.887,40.008,1.673,0.598,0.831
Sp,Soil_Sp,10_30,1221,1221_10_30,0,1382,748.207,537.246,159.983,55.835,31.515,10.128,0.679,59.506,725,548,24.842,32,1.772,0.564,0.907
Sp,Soil_Sp,10_30,1221,1221_10_30,0,320,2182.066,597.672,66.184,21.892,18.611,147.79,0.918,23.022,2172,592,145.62,19.678,1.176,0.85,0.934
Sp,Soil_Sp,10_30,1221,1221_10_30,0,456,684.945,636.134,88.527,33.142,17.519,105.859,0.731,33.287,678,621,122.735,18.344,1.892,0.529,0.9
Sp,Soil_Sp,10_30,1221,1221_10_30,0,175,1811.334,652.831,48.284,14.998,14.857,153.187,0.943,16.279,1805,658,42.51,15,1.009,0.991,0.928
Sp,Soil_Sp,10_30,1221,1221_10_30,0,568,2133.947,705.974,106.184,45.663,15.838,10.052,0.633,44.922,2113,712,16.821,16.769,2.883,0.347,0.908
Sp,Soil_Sp,10_30,1221,1221_10_30,0,391,1892.252,915.543,74.77,23.834,20.887,57.243,0.879,25.495,1888,927,64.44,22,1.141,0.876,0.935
Sp,Soil_Sp,10_30,1221,1221_10_30,0,318,1999.047,916.33,71.841,26.856,15.077,110.393,0.774,26.42,1992,905,119.476,15.549,1.781,0.561,0.912
Sp,Soil_Sp,10_30,1221,1221_10_30,0,663,1761.188,1011.207,108.711,43.908,19.226,40.502,0.705,44.045,1743,1024,39.472,21.213,2.284,0.438,0.905
Sp,Soil_Sp,10_30,1221,1221_10_30,0,399,1827.843,1043.655,84.426,31.128,16.32,116.532,0.703,32.757,1818,1031,121.264,19.096,1.907,0.524,0.836
Sp,Soil_Sp,10_30,1221,1221_10_30,0,1900,1296.714,1063.714,245.179,75.025,32.245,157.455,0.397,83.355,1257,1040,149.744,42.929,2.327,0.43,0.748
Sp,Soil_Sp,10_30,1221,1221_10_30,0,264,1061.201,1055.659,61.941,19.5,17.238,105.587,0.865,20.809,1055,1047,125.218,18,1.131,0.884,0.913
Sp,Soil_Sp,10_30,1221,1221_10_30,0,330,1808.512,1128.933,75.012,27.602,15.223,7.65,0.737,27.295,1795,1131,8.427,15.423,1.813,0.552,0.907
Sp,Soil_Sp,10_30,1221,1221_10_30,0,615,1111.69,1158.04,104.527,30.316,25.83,129.385,0.707,33.287,1106,1141,122.735,29,1.174,0.852,0.866
Sp,Soil_Sp,10_30,1221,1221_10_30,0,1681,437.233,1226.363,166.953,59.995,35.675,16.272,0.758,62.032,409,1240,20.772,38,1.682,0.595,0.934
Sp,Soil_Sp,10_30,1221,1221_10_30,0,279,1781.686,1277.371,67.355,24.435,14.538,177.241,0.773,24.187,1770,1276,172.875,14.956,1.681,0.595,0.903
Sp,Soil_Sp,10_30,1221,1221_10_30,0,420,1082.781,1299.783,77.698,23.932,22.345,63.653,0.874,27.803,1076,1311,52.306,22,1.071,0.934,0.951
Sp,Soil_Sp,10_30,1221,1221_10_30,0,398,1769.221,1302.503,77.941,25.838,19.612,179.442,0.823,27.857,1757,1306,21.038,20,1.317,0.759,0.914
Sp,Soil_Sp,10_30,1221,1221_10_30,0,685,841.926,1412.887,116.083,48.085,18.138,96.599,0.639,46.69,840,1389,99.866,20,2.651,0.377,0.9
Sp,Soil_Sp,10_30,1221,1221_10_30,0,510,1075.494,1421.71,88.669,29.73,21.842,115.478,0.815,31.385,1068,1409,120.651,23.894,1.361,0.735,0.904
Sp,Soil_Sp,10_30,1221,1221_10_30,0,792,1447.84,1433.896,112.711,38.772,26.008,65.41,0.783,40.497,1438,1453,69.775,29.501,1.491,0.671,0.906
Sp,Soil_Sp,10_30,1221,1221_10_30,0,301,1653.709,1423.556,65.698,24.216,15.826,175.187,0.876,24.166,1643,1418,155.556,15,1.53,0.654,0.956
Sp,Soil_Sp,10_30,1221,1221_10_30,0,1679,1149.036,1488.487,173.338,70.487,30.328,118.852,0.702,71.694,1130,1457,120.141,33.097,2.324,0.43,0.926
Sp,Soil_Sp,10_30,1221,1221_10_30,0,250,1642.812,1553.612,58.184,19.901,15.995,51.789,0.928,20.616,1637,1562,50.906,16.263,1.244,0.804,0.935
Sp,Soil_Sp,10_30,1221,1221_10_30,0,314,967.876,1590.924,69.841,25.389,15.747,128.074,0.809,26.907,959,1581,138.013,16.322,1.612,0.62,0.91
Sp,Soil_Sp,10_30,1221,1221_10_30,0,565,1288.799,1591.919,98.77,40.009,17.98,173.188,0.728,38.601,1270,1587,163.443,18.332,2.225,0.449,0.935
Sp,Soil_Sp,10_30,1221,1221_10_30,0,278,708.36,1638.795,63.355,21.548,16.426,20.782,0.87,21.954,699,1644,30.069,16.895,1.312,0.762,0.927
Sp,Soil_Sp,10_30,1221,1221_10_30,0,732,1503.359,1670.717,105.598,32.699,28.503,156.564,0.825,36.715,1487,1660,150.642,28.602,1.147,0.872,0.925
Sp,Soil_Sp,10_30,1221,1221_10_30,0,287,795.43,1760.939,63.698,20.113,18.168,83.168,0.889,22.204,787,1769,54.162,18,1.107,0.903,0.933
Sp,Soil_Sp,10_30,1221,1221_10_30,0,370,1477.124,1767.497,75.841,27.023,17.433,51.475,0.808,28.018,1468,1778,55.176,19.4,1.55,0.645,0.912
Sp,Soil_Sp,10_30,1221,1221_10_30,0,396,1373.705,1780.768,76.083,28.679,17.581,58.024,0.86,29.155,1366,1793,59.036,18.243,1.631,0.613,0.934
Sp,Soil_Sp,0_10,1222,1222_0_10,0,444,1370.536,430.41,82.184,30.533,18.515,99.389,0.826,30.594,1368,416,101.31,19,1.649,0.606,0.941
Sp,Soil_Sp,0_10,1222,1222_0_10,0,908,1253.848,476.047,124.569,38.356,30.141,12.704,0.735,43.417,1237,488,28.926,31.325,1.273,0.786,0.886
Sp,Soil_Sp,0_10,1222,1222_0_10,0,2142,2210.28,518.256,185.64,58.788,46.391,100.908,0.781,67.082,2196,489,116.565,46,1.267,0.789,0.935
Sp,Soil_Sp,0_10,1222,1222_0_10,0,917,1144.009,532.85,129.983,47.716,24.469,22.975,0.682,48.332,1121,542,24.444,28.431,1.95,0.513,0.873
Sp,Soil_Sp,0_10,1222,1222_0_10,0,410,573.144,528.327,79.941,30.425,17.158,7.731,0.806,30.083,559,533,21.448,17.536,1.773,0.564,0.924
Sp,Soil_Sp,0_10,1222,1222_0_10,0,310,653.935,533.716,66.184,22.696,17.391,168.512,0.889,23.087,643,530,162.35,18.114,1.305,0.766,0.925
Sp,Soil_Sp,0_10,1222,1222_0_10,0,468,1427.006,546.282,81.598,28.942,20.589,164.133,0.883,29.682,1414,538,147.381,21,1.406,0.711,0.95
Sp,Soil_Sp,0_10,1222,1222_0_10,0,270,744.248,600.244,61.113,20.09,17.112,47.81,0.908,22.023,737,609,50.528,18,1.174,0.852,0.934
Sp,Soil_Sp,0_10,1222,1222_0_10,0,645,1322.979,606.495,98.083,30.695,26.755,50.364,0.843,33.242,1313,621,43.781,28.883,1.147,0.872,0.923
Sp,Soil_Sp,0_10,1222,1222_0_10,0,2299,1500.553,661.051,311.723,117.205,24.975,22.214,0.297,124.531,1437,689,29.859,36.205,4.693,0.213,0.638
Sp,Soil_Sp,0_10,1222,1222_0_10,0,348,1177.178,729.925,71.355,24.349,18.198,170.975,0.859,24.739,1165,728,165.964,18,1.338,0.747,0.937
Sp,Soil_Sp,0_10,1222,1222_0_10,0,1840,311.607,1170.139,167.983,56.913,41.164,165.382,0.819,60.465,285,1154,145.784,42,1.383,0.723,0.942
Sp,Soil_Sp,0_10,1222,1222_0_10,0,483,1148.266,1299.593,83.698,26.856,22.899,17.82,0.866,30.017,1135,1307,29.982,22,1.173,0.853,0.95
Sp,Soil_Sp,0_10,1222,1222_0_10,0,471,2311.114,1299.842,81.941,25.887,23.166,172.668,0.882,27.203,2304,1289,126.027,22,1.117,0.895,0.946
Sp,Soil_Sp,0_10,1222,1222_0_10,0,4085,1061.196,1419.109,430.676,153.08,33.977,99.213,0.277,179.234,1052,1327,103.881,49.189,4.505,0.222,0.623
Sp,Soil_Sp,0_10,1222,1222_0_10,0,1087,801.699,1474.46,134.368,41.046,33.718,8.998,0.757,44.272,779,1468,161.565,36.98,1.217,0.821,0.904
Sp,Soil_Sp,0_10,1222,1222_0_10,0,1012,1854.437,1482.236,128.87,43.76,29.445,102.154,0.766,46.615,1843,1461,125.395,30,1.486,0.673,0.939
Sp,Soil_Sp,0_10,1222,1222_0_10,0,4141,513.279,1534.382,343.539,150.426,35.05,87.245,0.441,139.904,508,1603,80.538,38,4.292,0.233,0.894
Sp,Soil_Sp,0_10,1222,1222_0_10,0,271,2181.677,1491.009,62.527,21.883,15.768,90.008,0.871,22.204,2180,1480,97.765,15,1.388,0.721,0.941
Sp,Soil_Sp,0_10,1222,1222_0_10,0,717,2246.029,1509.341,105.882,38.76,23.553,140.513,0.804,38.013,2234,1494,125.362,24.031,1.646,0.608,0.909
Sp,Soil_Sp,0_10,1222,1222_0_10,0,3078,928.582,1680.357,311.463,79.196,49.485,144.181,0.399,95.525,897,1639,137.121,62.126,1.6,0.625,0.751
Sp,Soil_Sp,0_10,1222,1222_0_10,0,561,546.045,1668.013,95.213,34.192,20.891,73.105,0.778,36.056,536,1683,56.31,21.257,1.637,0.611,0.94
Sp,Soil_Sp,0_10,1222,1222_0_10,0,22,1172.727,1698.364,18.142,7.752,3.613,133.051,0.84,8.485,1170,1695,135,4.243,2.145,0.466,0.863
Sp,Soil_Sp,0_10,1222,1222_0_10,0,2590,1168.81,1740.894,277.037,82.737,39.857,93.76,0.424,95.341,1143,1700,114.146,50.338,2.076,0.482,0.764
Sp,Soil_Sp,0_10,1222,1222_0_10,0,350,1574.483,1794.591,73.113,27.176,16.398,8.638,0.823,27.313,1562,1799,23.749,17,1.657,0.603,0.94
Sp,Soil_Sp,0_10,1222,1222_0_10,0,416,1531.567,1809.755,81.598,30.214,17.531,170.63,0.785,30.414,1517,1807,170.538,18.481,1.723,0.58,0.91
Sp,Soil_Sp,10_30,1222,1222_10_30,0,1059,917.274,125.13,124.225,40.436,33.346,106.717,0.862,41.617,904,111,125.218,33.767,1.213,0.825,0.955
Sp,Soil_Sp,10_30,1222,1222_10_30,0,721,1779.77,277.15,115.255,40.91,22.44,68.396,0.682,43.046,1772,299,59.265,26.633,1.823,0.549,0.88
Sp,Soil_Sp,10_30,1222,1222_10_30,0,467,1138.65,329.83,85.255,27.255,21.817,67.479,0.807,29.833,1132,344,50.44,23,1.249,0.8,0.923
Sp,Soil_Sp,10_30,1222,1222_10_30,0,401,1911.223,344.969,78.87,29.881,17.086,97.713,0.81,30.871,1905,331,114.905,17,1.749,0.572,0.957
Sp,Soil_Sp,10_30,1222,1222_10_30,0,399,969.37,419.54,77.841,27.052,18.779,122.664,0.828,28.425,960,409,129.289,19.606,1.441,0.694,0.919
Sp,Soil_Sp,10_30,1222,1222_10_30,0,489,907.915,452.588,86.912,28.149,22.119,69.666,0.814,30.017,902,467,60.018,24.01,1.273,0.786,0.919
Sp,Soil_Sp,10_30,1222,1222_10_30,0,239,2085.5,491.207,57.113,19.186,15.861,116.304,0.921,20,2080,483,126.87,16.128,1.21,0.827,0.934
Sp,Soil_Sp,10_30,1222,1222_10_30,0,731,255.381,497.137,105.054,34.482,26.992,147.808,0.832,37.336,238,490,159.624,28.284,1.277,0.783,0.933
Sp,Soil_Sp,10_30,1222,1222_10_30,0,870,1208.06,556.071,125.64,49.828,22.231,26.421,0.693,49.396,1187,570,31.759,24.081,2.241,0.446,0.911
Sp,Soil_Sp,10_30,1222,1222_10_30,0,384,2176.651,576.32,73.941,27.178,17.99,29.517,0.883,28.844,2165,584,33.69,19.415,1.511,0.662,0.96
Sp,Soil_Sp,10_30,1222,1222_10_30,0,22145,2032.493,828.004,730.423,209.221,134.766,73.175,0.522,260.346,1998,945,68.362,158.235,1.552,0.644,0.827
Sp,Soil_Sp,10_30,1222,1222_10_30,0,873,1083.842,877.091,120.811,39.706,27.994,87.59,0.752,40.522,1081,897,74.249,30,1.418,0.705,0.893
Sp,Soil_Sp,10_30,1222,1222_10_30,0,1059,974.335,886.683,145.054,56.041,24.06,111.352,0.632,57.801,959,861,120.114,26.394,2.329,0.429,0.879
Sp,Soil_Sp,10_30,1222,1222_10_30,0,532,1100.169,1059.216,89.497,31.153,21.743,60.291,0.835,33.287,1090,1073,57.265,24.042,1.433,0.698,0.928
Sp,Soil_Sp,10_30,1222,1222_10_30,0,4945,1454.243,1076.379,359.22,117.163,53.739,169.117,0.482,130.981,1385,1062,172.983,60.109,2.18,0.459,0.807
Sp,Soil_Sp,10_30,1222,1222_10_30,0,814,1186.471,1100.177,135.054,49.669,20.867,154.712,0.561,52.924,1166,1086,157.797,26.365,2.38,0.42,0.784
Sp,Soil_Sp,10_30,1222,1222_10_30,0,405,1580.223,1209.517,76.184,25.936,19.882,61.036,0.877,28.018,1574,1222,55.176,20.872,1.305,0.767,0.94
Sp,Soil_Sp,10_30,1222,1222_10_30,0,1104,617.82,1315.199,157.397,58.172,24.164,11.977,0.56,60.008,595,1331,23.575,28,2.407,0.415,0.839
Sp,Soil_Sp,10_30,1222,1222_10_30,0,1834,2374.739,1501.857,174.853,52.846,44.188,55.107,0.754,60,2362,1529,53.13,49.528,1.196,0.836,0.906
Sp,Soil_Sp,10_30,1222,1222_10_30,0,385,1809.477,1499.866,73.012,23,21.313,134.865,0.908,24.413,1803,1490,124.992,22,1.079,0.927,0.945
Sp,Soil_Sp,10_30,1222,1222_10_30,0,254,1847.079,1499.693,58.527,20.112,16.08,7.615,0.932,20.616,1837,1502,14.036,16,1.251,0.799,0.946
Sp,Soil_Sp,10_30,1222,1222_10_30,0,604,791.06,1552.119,101.054,40.655,18.916,122.749,0.743,40.311,780,1535,119.745,20.136,2.149,0.465,0.912
Sp,Soil_Sp,10_30,1222,1222_10_30,0,929,1889.392,1616.101,114.426,37.883,31.224,96.446,0.892,40.249,1880,1599,116.565,30,1.213,0.824,0.98
Sp,Soil_Sp,10_30,1222,1222_10_30,0,650,2293.351,1729.969,94.669,31.06,26.646,144.007,0.911,32.802,2284,1717,127.569,28,1.166,0.858,0.956
Sp,Soil_Sp,10_30,1222,1222_10_30,0,1292,1061.74,1795.489,139.882,47.902,34.341,20.359,0.83,51.884,1037,1804,27.553,36.682,1.395,0.717,0.947
Sp,Soil_Sp,0_10,1223,1223_0_10,0,395,613.746,223.616,74.527,22.725,22.131,107.742,0.894,25.554,608,213,120.579,22,1.027,0.974,0.95
Sp,Soil_Sp,0_10,1223,1223_0_10,0,414,1918.865,264.36,81.012,28.707,18.362,78.429,0.793,30.463,1912,279,66.801,20,1.563,0.64,0.912
Sp,Soil_Sp,0_10,1223,1223_0_10,0,459,1036.901,316.143,83.355,30.934,18.892,171.257,0.83,31.385,1022,312,157.521,18,1.637,0.611,0.965
Sp,Soil_Sp,0_10,1223,1223_0_10,0,390,914.628,361.521,76.184,25.897,19.174,59.328,0.844,27.803,907,373,52.306,20.408,1.351,0.74,0.921
Sp,Soil_Sp,0_10,1223,1223_0_10,0,737,970.283,588.294,109.497,36.888,25.438,112.609,0.772,38.419,960,573,128.66,27.008,1.45,0.69,0.904
Sp,Soil_Sp,0_10,1223,1223_0_10,0,211,1591.647,603.803,53.698,16.992,15.81,43.784,0.92,18.439,1585,610,40.601,16,1.075,0.93,0.925
